0.000000000000000000e+00 2.500000000000000000e-01 4.064637003428391848e-01
1.001001001001001062e-01 2.488359063988126174e-01 3.936461468046890122e-01
2.002002002002002123e-01 2.456939846736128363e-01 3.812160570779973279e-01
3.003003003003003046e-01 2.410814326828516208e-01 3.692881073794832547e-01
4.004004004004004247e-01 2.354475810148057846e-01 3.579439708900149508e-01
5.005005005005005447e-01 2.291714723401688247e-01 3.472342991907964027e-01
6.006006006006006093e-01 2.225569951255286782e-01 3.371717079171762110e-01
7.007007007007007848e-01 2.158121902268776704e-01 3.277278387644503854e-01
8.008008008008008494e-01 2.090457650435326720e-01 3.188125609976274477e-01
9.009009009009009139e-01 2.022567683860402865e-01 3.102794371430074860e-01
1.001001001001001089e+00 1.953339961709548156e-01 3.019121439791807582e-01
1.101101101101101154e+00 1.880559914208381478e-01 2.934220289296474160e-01
1.201201201201201219e+00 1.800910442642598142e-01 2.844481100628189485e-01
1.301301301301301283e+00 1.709675136349178837e-01 2.745570760920178488e-01
1.401401401401401570e+00 1.600915954934703234e-01 2.632432863754761709e-01
1.501501501501501634e+00 1.467212120679730059e-01 2.499287709163382498e-01
1.601601601601601699e+00 1.298758979539349490e-01 2.339620503699081366e-01
1.701701701701701763e+00 1.083359932947091375e-01 2.146113619318875398e-01
1.801801801801801828e+00 8.064264378149255119e-02 1.908939170682893427e-01
1.901901901901902114e+00 4.508946157871863286e-02 1.614622478090949054e-01
2.002002002002002179e+00 -5.552941082218321167e-04 1.246022902357476758e-01
2.102102102102102243e+00 -5.862604780430313856e-02 7.811335462827884157e-02
2.202202202202202308e+00 -1.305278404898013445e-01 1.881002690408578593e-02
2.302302302302302373e+00 -2.145412121243142622e-01 -5.629193802876239494e-02
2.402402402402402437e+00 -3.029857681751883525e-01 -1.490286334903758170e-01
2.502502502502502502e+00 -3.827816621475488290e-01 -2.542023209872695810e-01
2.602602602602602566e+00 -4.427309906884662194e-01 -3.578232109494340341e-01
2.702702702702703075e+00 -4.801509292974920351e-01 -4.405616129520982804e-01
2.802802802802803139e+00 -4.996818547646221242e-01 -4.930192117209830083e-01
2.902902902902903204e+00 -5.074368188484869036e-01 -5.197755835107522593e-01
3.003003003003003268e+00 -5.081671382930146308e-01 -5.301546036723150390e-01
3.103103103103103333e+00 -5.047443343763633461e-01 -5.314307300998648564e-01
3.203203203203203397e+00 -4.986981674048291402e-01 -5.277827091621546396e-01
3.303303303303303462e+00 -4.908022374805805499e-01 -5.213285351301845116e-01
3.403403403403403527e+00 -4.814427993305929743e-01 -5.130740578732787549e-01
3.503503503503503591e+00 -4.708139655590360961e-01 -5.035126132229652551e-01
3.603603603603603656e+00 -4.590127426857215087e-01 -4.928781687001538292e-01
3.703703703703703720e+00 -4.460901671236821020e-01 -4.813264635984293993e-01
3.803803803803804229e+00 -4.321018443238292539e-01 -4.689400340532791644e-01
3.903903903903904293e+00 -4.170678495547532338e-01 -4.558147081274195322e-01
4.004004004004004358e+00 -4.010186021238645870e-01 -4.420444668048011394e-01
4.104104104104104422e+00 -3.840049625812104184e-01 -4.276998271376901695e-01
4.204204204204204487e+00 -3.660591572001761773e-01 -4.128926537915632577e-01
4.304304304304304551e+00 -3.472035628617792802e-01 -3.977503773801317477e-01
4.404404404404404616e+00 -3.274509455124015034e-01 -3.823695463718469467e-01
4.504504504504504681e+00 -3.068018551048610210e-01 -3.668591958081317550e-01
4.604604604604604745e+00 -2.852180909971381850e-01 -3.513431826691606474e-01
4.704704704704704810e+00 -2.626382346428220438e-01 -3.359393535432865230e-01
4.804804804804804874e+00 -2.390169089979199968e-01 -3.207413361564772636e-01
4.904904904904904939e+00 -2.141408096980325360e-01 -3.058257831928671289e-01
5.005005005005005003e+00 -1.876196065507082789e-01 -2.912288039067991163e-01
5.105105105105105068e+00 -1.588859435354421645e-01 -2.769458493058607473e-01
5.205205205205205132e+00 -1.271954388036774242e-01 -2.629297787725086155e-01
5.305305305305305197e+00 -9.162668467880330514e-02 -2.490276798556702864e-01
5.405405405405406150e+00 -5.108124765615770779e-02 -2.351049599902606813e-01
5.505505505505506214e+00 -4.214938709947865791e-03 -2.209202057643540607e-01
5.605605605605606279e+00 5.061518988048668843e-02 -2.060544913899207131e-01
5.705705705705706343e+00 1.143048279149303237e-01 -1.899113787028300360e-01
5.805805805805806408e+00 1.858758979829577551e-01 -1.717169171628489810e-01
5.905905905905906472e+00 2.609503578633530774e-01 -1.505196438536402226e-01
6.006006006006006537e+00 3.314506688218830099e-01 -1.251905834827667097e-01
6.106106106106106601e+00 3.892568674102960258e-01 -9.440171820016969584e-02
6.206206206206206666e+00 4.301189007709433354e-01 -5.621157399157431650e-02
6.306306306306306730e+00 4.552213679229898391e-01 -8.225552230850342872e-03
6.406406406406406795e+00 4.685874969987794403e-01 5.209940215381132778e-02
6.506506506506506859e+00 4.744459851569292619e-01 1.265262972698242006e-01
6.606606606606606924e+00 4.759469781678661859e-01 2.134012624076063180e-01
6.706706706706706989e+00 4.749835052050371265e-01 3.047172027365847025e-01
6.806806806806807053e+00 4.726411988920797835e-01 3.871026126866959349e-01
6.906906906906907118e+00 4.694777701356235289e-01 4.485062118867378933e-01
7.007007007007007182e+00 4.657261480604598658e-01 4.865224032004390464e-01
7.107107107107107247e+00 4.614402382185489038e-01 5.063788255202006372e-01
7.207207207207207311e+00 4.565654818756113564e-01 5.146347539149697115e-01
7.307307307307307376e+00 4.509797322739371173e-01 5.161788986747388730e-01
7.407407407407407440e+00 4.445685045855400919e-01 5.138429585650945430e-01
7.507507507507508393e+00 4.371892515735660290e-01 5.091097912852684537e-01
7.607607607607608458e+00 4.286508461258857206e-01 5.027005073085794029e-01
7.707707707707708522e+00 4.188089326918394972e-01 4.949566871919983679e-01
7.807807807807808587e+00 4.075386387715755898e-01 4.860145485275101374e-01
7.907907907907908651e+00 3.946840274687051786e-01 4.759439875108887885e-01
8.008008008008008716e+00 3.800687341578642964e-01 4.647566097463505241e-01
8.108108108108108780e+00 3.635359209550119153e-01 4.524642434335537367e-01
8.208208208208208845e+00 3.448915786440283626e-01 4.390861522201877643e-01
8.308308308308308909e+00 3.238694847415166667e-01 4.246170507286439189e-01
8.408408408408408974e+00 3.001385023285766951e-01 4.090680338886473755e-01
8.508508508508509038e+00 2.734207034355058963e-01 3.924753239493485313e-01
8.608608608608609103e+00 2.430077463432400720e-01 3.748612909483152178e-01
8.708708708708709167e+00 2.077754972374840081e-01 3.562342030228742851e-01
8.808808808808809232e+00 1.662769322516434167e-01 3.365954255834550102e-01
8.908908908908909297e+00 1.167421374668236311e-01 3.159333756458836406e-01
9.009009009009009361e+00 5.707830891183321431e-02 2.942179505952502994e-01
9.109109109109109426e+00 -1.512986283227696176e-02 2.713621507141963374e-01
9.209209209209209490e+00 -1.020511682853559310e-01 2.473102297551997286e-01
9.309309309309309555e+00 -2.018924854229057486e-01 2.218631706884121035e-01
9.409409409409409619e+00 -3.046977873904540002e-01 1.946375935394710766e-01
9.509509509509509684e+00 -3.932292755489076308e-01 1.650657553894981922e-01
9.609609609609609748e+00 -4.552467146208361015e-01 1.323955503750954832e-01
9.709709709709709813e+00 -4.896595411312322788e-01 9.569050968835282611e-02
9.809809809809809877e+00 -5.038414327474035614e-01 5.382980157683894817e-02
9.909909909909909942e+00 -5.059263405086127374e-01 5.498099653487877742e-03
1.001001001001001001e+01 -5.015129234595994134e-01 -5.088375235552480835e-02
1.011011011011011007e+01 -4.937290271368388606e-01 -1.161417782151567546e-01
1.021021021021021014e+01 -4.842340680405424203e-01 -1.890650422076132764e-01
1.031031031031031020e+01 -4.739418666895575671e-01 -2.648063505246147087e-01
1.041041041041041026e+01 -4.633568783858402762e-01 -3.342547825676698281e-01
1.051051051051051033e+01 -4.528254154545700572e-01 -3.905482030610180622e-01
1.061061061061061039e+01 -4.425553014466802604e-01 -4.312488295576311081e-01
1.071071071071071223e+01 -4.327226084508223880e-01 -4.577348334110783457e-01
1.081081081081081230e+01 -4.234421840453029273e-01 -4.733473210939806441e-01
1.091091091091091236e+01 -4.147810150412294394e-01 -4.802755437769816171e-01
1.101101101101101243e+01 -4.067789297267166981e-01 -4.821138857286049739e-01
1.111111111111111249e+01 -3.994204818956210712e-01 -4.811747917475941994e-01
1.121121121121121256e+01 -3.926473025925993343e-01 -4.787708557951468880e-01
1.131131131131131262e+01 -3.863498443261203508e-01 -4.755762513258051660e-01
1.141141141141141269e+01 -3.803625421035965459e-01 -4.718914191543674419e-01
1.151151151151151275e+01 -3.744645946424459138e-01 -4.678065706371158927e-01
1.161161161161161282e+01 -3.684205719137182422e-01 -4.632842873304139353e-01
1.171171171171171288e+01 -3.619728142360606471e-01 -4.582179124232107492e-01
1.181181181181181294e+01 -3.548215591555156090e-01 -4.524651009804552260e-01
1.191191191191191301e+01 -3.466249020853517382e-01 -4.458990718318589508e-01
1.201201201201201307e+01 -3.370000707240435323e-01 -4.383456253707792016e-01
1.211211211211211314e+01 -3.256024205180921838e-01 -4.296240644280393539e-01
1.221221221221221320e+01 -3.121052398080513823e-01 -4.196147738822063600e-01
1.231231231231231327e+01 -2.960678733294572762e-01 -4.081736347138609777e-01
1.241241241241241333e+01 -2.769330373934349443e-01 -3.951345523294185202e-01
1.251251251251251340e+01 -2.540268141983687555e-01 -3.803519611721608018e-01
1.261261261261261346e+01 -2.265311586419228307e-01 -3.636690658132039622e-01
1.271271271271271353e+01 -1.932675749039416968e-01 -3.448789460958331943e-01
1.281281281281281359e+01 -1.524911365573480282e-01 -3.237195672920034628e-01
1.291291291291291365e+01 -1.018677918590608356e-01 -2.998560527726331637e-01
1.301301301301301372e+01 -3.849151466643501579e-02 -2.729187326820987081e-01
1.311311311311311378e+01 4.121289459693401602e-02 -2.422540833505203994e-01
1.321321321321321385e+01 1.390974641134419820e-01 -2.068776000785255420e-01
1.331331331331331391e+01 2.507430294154580630e-01 -1.654737971372438055e-01
1.341341341341341398e+01 3.599386293741128617e-01 -1.163962077683168839e-01
1.351351351351351404e+01 4.457053305833004742e-01 -5.749030349846172977e-02
1.361361361361361411e+01 4.982102225950514329e-01 1.412054057616954350e-02
1.371371371371371417e+01 5.232253465161260664e-01 1.003608279086418698e-01
1.381381381381381424e+01 5.313398790325405407e-01 1.994677478621185163e-01
1.391391391391391430e+01 5.304622629884027107e-01 3.017852512918128283e-01
1.401401401401401436e+01 5.248224307325772831e-01 3.903561341549537933e-01
1.411411411411411443e+01 5.165472199813961884e-01 4.525359140871270669e-01
1.421421421421421449e+01 5.066746244590585313e-01 4.870707314167141977e-01
1.431431431431431456e+01 4.957209105471157007e-01 5.014215674755437835e-01
1.441441441441441462e+01 4.839967316671725528e-01 5.036581096193495366e-01
1.451451451451451469e+01 4.716782758096447203e-01 4.993643765873981288e-01
1.461461461461461475e+01 4.589404795165597517e-01 4.916639397300576197e-01
1.471471471471471482e+01 4.459095895619800687e-01 4.822368445031661177e-01
1.481481481481481488e+01 4.327188169047130328e-01 4.720051817821204199e-01
1.491491491491491495e+01 4.195295189293004046e-01 4.614939831858266839e-01
1.501501501501501679e+01 4.064637003428391848e-01 4.510406853034854002e-01
1.511511511511511685e+01 3.936461468046890122e-01 4.408649459817817751e-01
1.521521521521521692e+01 3.812160570779973279e-01 4.311425056740121886e-01
1.531531531531531698e+01 3.692881073794832547e-01 4.219739697314750515e-01
1.541541541541541704e+01 3.579439708900149508e-01 4.134336281728079321e-01
1.551551551551551711e+01 3.472342991907964027e-01 4.055523832753164526e-01
1.561561561561561717e+01 3.371717079171762110e-01 3.983076273697275238e-01
1.571571571571571724e+01 3.277278387644503854e-01 3.916308342323076563e-01
1.581581581581581730e+01 3.188125609976274477e-01 3.854001749633713114e-01
1.591591591591591737e+01 3.102794371430074860e-01 3.794362682309682655e-01
1.601601601601601743e+01 3.019121439791807582e-01 3.735329950840163282e-01
1.611611611611611750e+01 2.934220289296474160e-01 3.674571498011219295e-01
1.621621621621621756e+01 2.844481100628189485e-01 3.609294599500628142e-01
1.631631631631631763e+01 2.745570760920178488e-01 3.536245582878739246e-01
1.641641641641641769e+01 2.632432863754761709e-01 3.451825343812988112e-01
1.651651651651651775e+01 2.499287709163382498e-01 3.352965895162926535e-01
1.661661661661661782e+01 2.339620503699081366e-01 3.236343542921895633e-01
1.671671671671671788e+01 2.146113619318875398e-01 3.097905144487322904e-01
1.681681681681681795e+01 1.908939170682893427e-01 2.932882660888127546e-01
1.691691691691691801e+01 1.614622478090949054e-01 2.735819346327351687e-01
1.701701701701701808e+01 1.246022902357476758e-01 2.500640044742516999e-01
1.711711711711711814e+01 7.811335462827884157e-02 2.218214424795524886e-01
1.721721721721721821e+01 1.881002690408578593e-02 1.874687542620275260e-01
1.731731731731731827e+01 -5.629193802876239494e-02 1.451433006753808375e-01
1.741741741741741833e+01 -1.490286334903758170e-01 9.250529781363397985e-02
1.751751751751751840e+01 -2.542023209872695810e-01 2.667903531519766336e-02
1.761761761761761846e+01 -3.578232109494340341e-01 -5.597453563855167569e-02
1.771771771771771853e+01 -4.405616129520982804e-01 -1.566917483415609658e-01
1.781781781781781859e+01 -4.930192117209830083e-01 -2.692132282384512854e-01
1.791791791791791866e+01 -5.197755835107522593e-01 -3.759368572384819140e-01
1.801801801801801872e+01 -5.301546036723150390e-01 -4.564122680374051444e-01
1.811811811811811879e+01 -5.314307300998648564e-01 -5.036482210289572325e-01
1.821821821821821885e+01 -5.277827091621546396e-01 -5.252357351288338139e-01
1.831831831831831892e+01 -5.213285351301845116e-01 -5.315168667347197617e-01
1.841841841841841898e+01 -5.130740578732787549e-01 -5.296628421866990122e-01
1.851851851851851904e+01 -5.035126132229652551e-01 -5.234951998656185435e-01
1.861861861861861911e+01 -4.928781687001538292e-01 -5.149053554579333669e-01
1.871871871871871917e+01 -4.813264635984293993e-01 -5.048270927983282697e-01
1.881881881881881924e+01 -4.689400340532791644e-01 -4.937309115847992591e-01
1.891891891891891930e+01 -4.558147081274195322e-01 -4.818904801715427344e-01
1.901901901901901937e+01 -4.420444668048011394e-01 -4.694920039073870455e-01
1.911911911911911943e+01 -4.276998271376901695e-01 -4.566936318337437295e-01
1.921921921921921950e+01 -4.128926537915632577e-01 -4.436171100956743940e-01
1.931931931931931956e+01 -3.977503773801317477e-01 -4.304221368822264693e-01
1.941941941941941963e+01 -3.823695463718469467e-01 -4.172415145345547693e-01
1.951951951951951969e+01 -3.668591958081317550e-01 -4.041968556232936605e-01
1.961961961961961975e+01 -3.513431826691606474e-01 -3.914325913519962619e-01
1.971971971971971982e+01 -3.359393535432865230e-01 -3.790828758124328846e-01
1.981981981981981988e+01 -3.207413361564772636e-01 -3.672457061646325904e-01
1.991991991991991995e+01 -3.058257831928671289e-01 -3.559979701591307610e-01
2.002002002002002001e+01 -2.912288039067991163e-01 -3.453880703389823337e-01
2.012012012012012008e+01 -2.769458493058607473e-01 -3.354321157779286411e-01
2.022022022022022014e+01 -2.629297787725086155e-01 -3.260873366210552127e-01
2.032032032032032021e+01 -2.490276798556702864e-01 -3.172499770884111836e-01
2.042042042042042027e+01 -2.351049599902606813e-01 -3.087522736656758138e-01
2.052052052052052034e+01 -2.209202057643540607e-01 -3.003617791899836353e-01
2.062062062062062040e+01 -2.060544913899207131e-01 -2.917813628499264511e-01
2.072072072072072046e+01 -1.899113787028300360e-01 -2.826492101855547778e-01
2.082082082082082053e+01 -1.717169171628489810e-01 -2.725388230883745710e-01
2.092092092092092059e+01 -1.505196438536402226e-01 -2.609445992090163036e-01
2.102102102102102066e+01 -1.251905834827667097e-01 -2.473149669355089453e-01
