0.000000000000000000e+00 5.198368132109036643e-02
6.828234235877097547e-01 7.560945496297487578e-01
9.018509880820922975e-01 -3.919163868796975841e-02
1.830563791881213431e-01 -6.856511642252902661e-01
4.614759236353561667e-01 2.042316663500420293e-01
5.242781326514905915e-01 -2.298726588449902589e-03
4.401779022271908870e-01 -1.426129348610749581e-01
3.508864289253897928e-01 -9.914044584764802881e-01
5.764869445227812639e-01 -2.264186623164772261e-01
9.157118818953889905e-01 1.072728784611383546e+00
3.301165564388974794e-02 -1.615758803384396425e-01
3.488501890191954002e-01 7.593966994516389291e-02
5.315326572694373253e-01 4.111071415115667982e-01
7.552126689641049939e-01 2.171337764967256501e+00
7.788064251475769195e-01 3.582612214439404585e-01
3.391968821604646189e-01 1.108413452343058658e+00
7.434088887927992051e-02 -3.945474825656756779e-01
1.941997713956333804e-01 -6.538297469663996164e-01
3.846434524022211976e-01 1.963362826949373030e-01
8.552947031906110720e-02 -4.520882518610686573e-01
4.679757546274720958e-02 1.608388026074575095e+00
5.112926174467725682e-01 9.702163029958968954e-01
9.347236232778599607e-02 -3.595757177020948436e-01
5.385025160932488397e-02 -5.528119565109845812e-01
4.898261674427819568e-01 3.405914822284035748e-01
5.308065083758590763e-01 -5.043894951424108403e-02
8.332766018584997214e-01 2.008890362351415604e+00
9.979855890097582005e-01 4.775269111517110310e-01
6.395275724088753666e-01 7.306599198689787134e-01
5.050022809492504816e-02 8.811345521407684123e-01
4.240372085490939913e-01 7.453191503441872756e-01
4.532459237785158024e-02 -1.093512235064689309e+00
9.274748750327345137e-01 5.752516914743905918e-01
4.775439914674236563e-01 7.694910081866450646e-01
3.454646061463941820e-01 5.469654079806756108e-01
9.817897515745689363e-01 1.662888565444092803e+00
4.778226719513907206e-01 1.732700627235301549e-01
1.015900554815549750e-01 -5.922852053344496506e-03
7.891393141163277614e-01 8.402933127061892327e-01
4.774222161904787542e-01 2.135772470969319464e-02
9.614340784002469720e-01 1.189073752930919659e+00
2.679487602117843759e-01 9.789805301004474158e-02
7.963723891343494898e-01 9.651615061786451566e-01
5.011830360321479771e-01 7.558339236710741593e-01
8.991030894795272177e-01 1.119010397092144338e+00
9.710662486417560579e-01 9.154382072875725251e-01
8.654354152526779753e-01 7.806672895825791381e-01
1.900645584455590287e-01 -2.522865952373566367e-01
7.051934167801368059e-01 7.733505167855305729e-01
8.756668271410011917e-01 4.665624694064859357e-01
3.917716628941526613e-01 3.443328104207993845e-01
1.142338828175674115e-01 2.777598934955871068e-01
6.486302337385956296e-01 7.149655804765041311e-02
4.732619115157794543e-01 9.674210217377413601e-01
8.933260952885723194e-01 -7.248440914593405615e-02
7.145037459429397497e-01 -6.745837084357829416e-02
9.514756391833635307e-01 1.243926761692775163e+00
7.590341040050866406e-01 3.833598774460796749e-02
8.260509265856323946e-01 6.909546714878744833e-01
2.185099116723040469e-01 7.270391693669804312e-01
9.839295739629642101e-01 9.258741672758487029e-01
1.422677165437230551e-01 -4.765368012810064502e-03
6.354422532769986587e-01 5.614726853171686516e-01
1.633024676295198319e-01 2.559261270873379734e-01
2.413694530012794326e-01 2.594994878720430220e-01
6.918000622676290234e-02 -1.029610490004627399e-01
9.714064677702075601e-01 6.044443261623446695e-01
4.230210362347461839e-01 8.174729801545226049e-02
1.227715616932054665e-01 2.669510157549317975e-01
1.922149410245985734e-01 -1.264537897481454454e-01
8.860272686352497207e-01 1.385662101917144673e+00
2.851302986059429667e-01 -1.305589593286458738e+00
2.441869743377818036e-01 2.218802034752258845e-01
2.873511852047673232e-01 1.102332445265597760e-01
9.390461367906032253e-01 9.930423655500199009e-01
3.878213701374750855e-01 2.074159419661604775e-01
4.425882044869356990e-01 -2.300584044610296530e-01
9.669051986949787070e-01 1.197294093397573311e+00
5.932070668002121794e-01 1.748620560537099022e+00
4.341365655318712991e-01 7.768425598042852931e-01
2.589958869079287407e-01 9.900100191473435451e-01
4.527904076954866186e-01 -1.599169592094326631e-01
1.210580616313176039e-01 -6.876255646117311604e-02
7.429940249291437926e-01 6.919312583719515741e-01
8.292945830549489639e-01 7.538618421315870788e-02
4.472381906866035317e-01 1.488808856528680113e+00
1.995902144850026927e-01 -1.124825050499917989e-01
1.423954595578457161e-01 2.659341735440435284e-01
5.003882439843131413e-01 2.450696504196810122e-01
6.389836700191674490e-01 -1.552549029093732713e-01
5.732309436092261068e-01 3.264477541043015463e-01
7.184974397968553195e-01 1.331379347407212421e+00
4.291228635329763508e-01 1.061082929688248688e+00
6.700130194716602539e-03 -1.043257313279658316e+00
4.646070589129484008e-01 -4.775988195993371432e-01
5.069595423101044274e-01 1.094014124740503524e+00
3.134440195733761980e-01 4.818885923411330152e-01
5.025862373575443742e-01 -1.194935121029619685e-01
6.536031355102960294e-01 7.484771742873883582e-01
4.160862291905570443e-01 6.471965892646104612e-02
