0.000000000000000000e+00 -3.421666405484490719e-02
7.653490601956394190e-01 1.469509325966467328e+00
3.500931884780189574e-02 -1.081701092699048627e-01
4.403222098120995742e-02 9.497119525584906130e-01
4.980842065893527071e-01 2.589809674027817588e-01
1.100179839373350843e-01 -4.126604767987352429e-01
2.524671321992362216e-01 -2.235899455746278297e-01
7.513570937459079779e-01 5.379395879745235698e-01
9.366605206878834133e-01 1.022675791344769047e+00
1.885770949462820534e-01 1.636664779570118078e-01
7.368400123240868016e-01 3.055607187900789778e+00
7.756697054157191129e-01 1.175911477918575976e+00
3.323813338466712342e-01 2.015343613554561319e-01
4.524596506274243257e-01 -5.988329257236665315e-01
2.350182994655036772e-01 1.100095237371739199e+00
7.115940477788166296e-01 3.774196901338489618e-01
6.605302651623859989e-01 1.297116129410816665e+00
8.923610549063022424e-01 1.276802302075087381e+00
6.598875678380204945e-01 2.402322225374861342e-01
5.492922339181953717e-01 6.248816972068028941e-02
4.669659067549710718e-01 3.671771633785412270e-01
4.256509637419441106e-01 1.325504265083499611e+00
4.319293858787887075e-01 -1.040026362794494418e-02
5.871938899518750477e-01 5.979731646242983922e-01
2.668796150113350585e-01 3.871137688234502910e-02
5.934824393258054664e-01 3.934095233880900433e-01
2.462651587797682895e-01 1.062958374459099936e-01
8.458923511300836529e-01 1.806562697887449831e+00
7.585502372675444471e-01 6.724317185062969049e-01
8.658219251454832843e-01 1.772708214519577385e+00
7.895366838186592684e-01 8.988757550308724698e-01
4.203725816889286593e-01 1.578662098945518844e-01
1.197555814978634725e-01 4.975708550817538600e-01
7.985880780925980194e-01 6.377665953580158309e-01
5.368864866645089995e-01 1.188170398648052295e+00
9.933833276992236616e-01 1.008705398273957110e+00
5.312902082801185255e-01 -4.292618449299593908e-01
8.442226224305336979e-01 -1.492209526219980542e-01
8.290732350501535119e-01 9.673682361630735471e-01
2.989965964173219026e-01 2.770690680427223551e-01
8.494933951250532855e-01 1.396588832277121828e+00
4.120142958520949250e-01 -2.515662491083142660e-01
2.735049897811896447e-01 2.272677576295751845e-01
