#     it    Ltra    Lval
     1   0.3180   0.3709
     2   0.2602   0.2297
     3   0.2133   0.2082
     4   0.1741   0.1844
     5   0.1426   0.1254
     6   0.1322   0.0932
     7   0.1245   0.0829
     8   0.1217   0.0965
     9   0.1070   0.0796
    10   0.0994   0.0721
    11   0.0937   0.0715
    12   0.0847   0.0806
    13   0.0757   0.0775
    14   0.0694   0.0798
    15   0.0647   0.0851
    16   0.0618   0.0866
    17   0.0562   0.0884
    18   0.0517   0.0767
    19   0.0481   0.0736
    20   0.0447   0.0755
    21   0.0410   0.0715
    22   0.0394   0.0698
    23   0.0381   0.0662
    24   0.0377   0.0631
    25   0.0373   0.0613
    26   0.0368   0.0604
    27   0.0358   0.0581
    28   0.0344   0.0598
    29   0.0336   0.0567
    30   0.0334   0.0543
    31   0.0331   0.0551
    32   0.0328   0.0539
    33   0.0326   0.0527
    34   0.0324   0.0506
    35   0.0322   0.0490
    36   0.0312   0.0388
    37   0.0305   0.0389
    38   0.0302   0.0442
    39   0.0290   0.0401
    40   0.0243   0.0336
    41   0.0240   0.0335
    42   0.0233   0.0318
    43   0.0226   0.0319
    44   0.0223   0.0304
    45   0.0222   0.0293
    46   0.0221   0.0283
    47   0.0219   0.0245
    48   0.0217   0.0263
    49   0.0216   0.0258
    50   0.0216   0.0252
    51   0.0215   0.0253
    52   0.0210   0.0260
    53   0.0207   0.0273
    54   0.0207   0.0272
    55   0.0206   0.0273
    56   0.0203   0.0268
    57   0.0201   0.0255
    58   0.0198   0.0254
    59   0.0197   0.0254
    60   0.0194   0.0266
    61   0.0193   0.0289
    62   0.0191   0.0292
    63   0.0191   0.0283
    64   0.0190   0.0285
    65   0.0189   0.0287
    66   0.0186   0.0284
    67   0.0183   0.0278
    68   0.0180   0.0252
    69   0.0174   0.0239
    70   0.0171   0.0241
    71   0.0169   0.0243
    72   0.0169   0.0244
    73   0.0168   0.0235
    74   0.0168   0.0237
    75   0.0168   0.0237
    76   0.0167   0.0244
    77   0.0164   0.0240
    78   0.0163   0.0220
    79   0.0161   0.0218
    80   0.0161   0.0221
    81   0.0160   0.0214
    82   0.0159   0.0208
    83   0.0157   0.0212
    84   0.0156   0.0202
    85   0.0155   0.0205
    86   0.0155   0.0210
    87   0.0154   0.0211
    88   0.0153   0.0210
    89   0.0150   0.0198
    90   0.0148   0.0191
    91   0.0146   0.0189
    92   0.0146   0.0189
    93   0.0144   0.0201
    94   0.0142   0.0202
    95   0.0141   0.0198
    96   0.0140   0.0186
    97   0.0139   0.0188
    98   0.0138   0.0202
    99   0.0137   0.0195
   100   0.0136   0.0190
   101   0.0134   0.0183
   102   0.0133   0.0177
   103   0.0132   0.0167
   104   0.0131   0.0169
   105   0.0130   0.0169
   106   0.0130   0.0173
   107   0.0129   0.0171
   108   0.0129   0.0169
   109   0.0129   0.0168
   110   0.0128   0.0161
   111   0.0128   0.0160
   112   0.0127   0.0160
   113   0.0127   0.0162
   114   0.0126   0.0165
   115   0.0126   0.0166
   116   0.0126   0.0167
   117   0.0126   0.0168
   118   0.0126   0.0168
   119   0.0125   0.0167
   120   0.0125   0.0165
   121   0.0125   0.0163
   122   0.0125   0.0163
   123   0.0125   0.0161
   124   0.0124   0.0164
   125   0.0124   0.0165
   126   0.0123   0.0166
   127   0.0123   0.0168
   128   0.0122   0.0164
   129   0.0121   0.0164
   130   0.0121   0.0160
   131   0.0120   0.0161
   132   0.0120   0.0164
   133   0.0120   0.0169
   134   0.0119   0.0180
   135   0.0119   0.0180
   136   0.0119   0.0182
   137   0.0118   0.0185
   138   0.0118   0.0184
   139   0.0118   0.0179
   140   0.0117   0.0177
   141   0.0116   0.0174
   142   0.0115   0.0181
   143   0.0114   0.0172
   144   0.0113   0.0174
   145   0.0112   0.0172
   146   0.0111   0.0176
   147   0.0110   0.0174
   148   0.0109   0.0175
   149   0.0108   0.0172
   150   0.0107   0.0179
   151   0.0107   0.0181
   152   0.0107   0.0184
   153   0.0106   0.0184
   154   0.0106   0.0183
   155   0.0105   0.0174
   156   0.0105   0.0178
   157   0.0105   0.0177
   158   0.0104   0.0177
   159   0.0104   0.0182
   160   0.0104   0.0180
   161   0.0104   0.0182
   162   0.0103   0.0183
   163   0.0103   0.0182
   164   0.0103   0.0182
   165   0.0103   0.0182
   166   0.0103   0.0181
   167   0.0103   0.0186
   168   0.0103   0.0186
   169   0.0103   0.0181
   170   0.0103   0.0181
   171   0.0103   0.0181
   172   0.0103   0.0181
   173   0.0103   0.0182
   174   0.0102   0.0181
   175   0.0102   0.0181
   176   0.0101   0.0181
   177   0.0101   0.0175
   178   0.0100   0.0174
   179   0.0100   0.0174
   180   0.0100   0.0173
   181   0.0099   0.0172
   182   0.0099   0.0173
   183   0.0099   0.0173
   184   0.0098   0.0176
   185   0.0098   0.0180
   186   0.0097   0.0178
   187   0.0097   0.0178
   188   0.0097   0.0177
   189   0.0097   0.0175
   190   0.0097   0.0173
   191   0.0096   0.0169
   192   0.0096   0.0167
   193   0.0096   0.0166
   194   0.0096   0.0164
   195   0.0096   0.0163
   196   0.0096   0.0163
   197   0.0096   0.0164
   198   0.0096   0.0164
   199   0.0096   0.0163
   200   0.0096   0.0162
   201   0.0096   0.0161
   202   0.0096   0.0163
   203   0.0095   0.0161
   204   0.0095   0.0160
   205   0.0095   0.0160
   206   0.0095   0.0161
   207   0.0095   0.0160
   208   0.0094   0.0159
   209   0.0094   0.0160
   210   0.0094   0.0159
   211   0.0094   0.0158
   212   0.0094   0.0158
   213   0.0094   0.0158
   214   0.0094   0.0158
   215   0.0094   0.0159
   216   0.0094   0.0159
   217   0.0094   0.0161
   218   0.0094   0.0161
   219   0.0093   0.0161
