0.000000000000000000e+00 -2.428109395827041106e-02
7.653490601956394190e-01 1.638783633499966585e+00
3.500931884780189574e-02 1.409995141675803032e-02
4.403222098120995742e-02 9.734573834020697758e-01
4.980842065893527071e-01 6.542214746526247016e-01
1.100179839373350843e-01 -4.435927478282087888e-01
2.524671321992362216e-01 4.455154584948273211e-01
7.513570937459079779e-01 4.434001174246708921e-01
9.366605206878834133e-01 9.150997475415716398e-01
1.885770949462820534e-01 -2.486833666972014870e-02
7.368400123240868016e-01 3.532081294675222805e-01
7.756697054157191129e-01 1.270710561076710876e+00
3.323813338466712342e-01 7.052697854600552263e-02
4.524596506274243257e-01 -3.084496696312747366e-01
2.350182994655036772e-01 5.966380184916236784e-01
7.115940477788166296e-01 4.479541603513475523e-01
6.605302651623859989e-01 1.071976740684853935e+00
8.923610549063022424e-01 1.416158565273088810e+00
6.598875678380204945e-01 -4.836020557843835888e-01
5.492922339181953717e-01 9.421169405251145212e-02
4.669659067549710718e-01 2.188645439815860017e-01
4.256509637419441106e-01 4.806616189044300991e-01
4.319293858787887075e-01 -5.691301513742282395e-03
5.871938899518750477e-01 5.556052577931487324e-01
2.668796150113350585e-01 2.914461855008662963e-02
5.934824393258054664e-01 -7.710651122782512246e-02
2.462651587797682895e-01 6.162169431516939522e-01
8.458923511300836529e-01 1.067228402856883918e+00
7.585502372675444471e-01 2.508874392093485839e-01
8.658219251454832843e-01 1.523957714536791741e+00
7.895366838186592684e-01 1.414766328408954443e+00
4.203725816889286593e-01 5.371060123602671155e-01
1.197555814978634725e-01 3.418607699959068658e-01
7.985880780925980194e-01 1.089845771041131339e+00
5.368864866645089995e-01 1.332905658672884908e+00
9.933833276992236616e-01 8.914179368699389761e-01
5.312902082801185255e-01 4.015282858158924495e-01
8.442226224305336979e-01 4.729679861770417354e-02
8.290732350501535119e-01 9.778870615739232441e-01
2.989965964173219026e-01 -8.613044390840900177e-02
8.494933951250532855e-01 1.265406645746142145e+00
4.120142958520949250e-01 -8.394945265821591313e-03
2.735049897811896447e-01 3.109703105338421092e-01
