0.000000000000000000e+00 -1.867272448130076826e-02
7.178313333951574782e-01 -9.367545802033789837e-01
3.831930712195933397e-01 -7.792223056516817126e-02
5.847252447073761905e-01 1.149185938022740494e+00
7.826259486090481055e-01 1.198092219216697396e+00
8.944449997850305589e-01 2.959173225196668700e+00
2.029007911652861429e-01 1.533786966448750455e+00
7.020554683072584012e-01 -4.123064782761425295e-01
6.996837684689412029e-01 8.827870673729011353e-01
4.438867652148963394e-01 3.988670142229446686e-02
3.039361463776349970e-01 -6.860366705062894699e-01
8.602637453053294525e-01 4.557968916894625799e-01
5.963057239807894039e-01 4.430833522277670689e-01
7.595147311273355850e-01 1.681860154261009876e+00
2.362871820442820070e-01 9.579216467567679416e-01
2.546139875540935904e-01 -1.827397541402380476e-01
8.127078489264327743e-01 1.600738024739140342e-01
4.792291065050795495e-01 -1.035003712410739220e-02
1.613739892046187618e-01 -1.029638232320595259e+00
8.355276126450965624e-01 1.745281566908815307e+00
7.644891259472771372e-01 9.318321197904050335e-01
7.368933831945507773e-01 -9.097448185847968258e-03
7.504875076670906031e-01 2.695439998290302674e-01
3.883315326207065210e-01 7.675118619934018227e-01
8.511379202910972497e-01 1.167673285573419539e+00
8.932925774383255746e-01 -4.262787166439621633e-02
6.326194453241853477e-01 9.411937500283902580e-02
7.361385755079863369e-02 4.791879148076490236e-02
9.639082013541157012e-01 1.117914761058631967e+00
7.309799385689141893e-02 -6.918792296695280841e-01
8.747853232410849333e-01 5.900221580008446765e-01
2.983203367591918953e-01 3.509339292903893570e-01
2.776086259034026282e-01 -2.210626425676394669e-01
6.728636430823465853e-01 8.398512429573908866e-01
9.573276464601404578e-01 1.133934600060632958e+00
2.704390340967582906e-01 -8.294030228313601372e-01
7.231228016362395428e-01 4.454353552554764506e-01
8.479639527391186204e-01 1.053939603819392667e+00
6.571574610132568939e-02 -4.156951906702504584e-01
9.027458862489707858e-01 5.339002643880812471e-01
3.695841355699552855e-01 1.613898135619751484e+00
6.843624809984004687e-01 -6.394160690016868157e-04
2.403734776528531070e-01 1.529638014910830401e+00
