0.000000000000000000e+00 -5.683962990448787611e-02
9.419301384555023304e-02 2.043206965944201592e+00
5.947822505033301121e-01 1.837900070452732404e+00
8.380232499465536389e-01 1.479262735215488345e+00
6.981900053320873045e-01 1.549186063333190866e+00
5.568555915091324415e-01 1.262977554186897500e+00
8.731715067990253321e-01 1.647943922580024978e+00
7.052827009815720860e-01 8.105662786100553685e-02
5.869442724560958169e-01 -3.973864348001555080e-01
9.009150465412919528e-01 6.054791453184048544e-01
6.349147989202470477e-01 7.120597761046251195e-01
5.003560030654401469e-01 1.060534960785249226e+00
1.973257567951203217e-01 5.343565730528632152e-01
8.216839592632296796e-02 -2.875928106907664206e-01
8.978068787341075829e-01 1.229370565698432838e+00
7.493271947666181321e-01 -4.080807723632866590e-01
3.713214809837479535e-01 9.183146513784921083e-01
4.223195875538607869e-01 -1.051335393397001272e-01
1.643929749382202488e-01 5.301777572751383838e-01
8.699366297599494535e-01 4.939365424358844736e-01
1.128845681075639762e-01 -2.245343723938924285e-01
6.998258861813071441e-01 4.418256375579659445e-01
1.304891207466400971e-01 -4.652788833244851929e-01
4.278047978679634378e-01 9.427976504905019040e-01
4.214682902866373482e-02 -2.820880841512027337e-01
1.512653742310909877e-01 6.977746320090730814e-01
6.658235290079626001e-01 1.765144163107831010e-01
2.977780791476588584e-01 5.033557272003035266e-01
6.894142545178084669e-01 1.127889648584914362e+00
9.867692223612135605e-01 2.894328094075877544e-01
2.216961022565249184e-01 5.202743823763533726e-01
