0.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 6.037812243191943706e-02
1.001001001001001062e-01 2.487484113347594727e-01 2.487487987751783314e-01 1.493777711790925666e-01
2.002002002002002123e-01 2.449899111870455781e-01 2.450033893786417172e-01 2.492687171118499745e-01
3.003003003003003046e-01 2.387437852787816783e-01 2.387891182569826520e-01 3.492150203070395476e-01
4.004004004004004247e-01 2.299926355362030828e-01 2.301216953966549461e-01 4.341420305656742973e-01
5.005005005005005447e-01 2.186230249796389802e-01 2.189923035360496206e-01 4.940250534283141537e-01
6.006006006006006093e-01 2.044251640170921536e-01 2.053675358444385923e-01 5.290982371296282238e-01
7.007007007007007848e-01 1.870929104442392021e-01 1.891893959219746180e-01 5.463443728944931133e-01
8.008008008008008494e-01 1.662169565409935545e-01 1.703791367443156513e-01 5.524815611425364370e-01
9.009009009009009139e-01 1.411311629958956482e-01 1.488178010125320860e-01 5.521579120497985826e-01
1.001001001001001089e+00 1.108296633520216706e-01 1.242468312704185784e-01 5.480612656523322634e-01
1.101101101101101154e+00 7.399424312766955669e-02 9.640811888977988964e-02 5.417188347207980703e-01
1.201201201201201219e+00 2.898867051067979816e-02 6.506886980503236162e-02 5.339615246414055605e-01
1.301301301301301283e+00 -2.599488903835334846e-02 3.002160451320376455e-02 5.252544808376741203e-01
1.401401401401401570e+00 -9.278710526772064593e-02 -8.915841926066758738e-03 5.158462358426161298e-01
1.501501501501501634e+00 -1.707582077288046785e-01 -5.195009083268510575e-02 5.058756595194804362e-01
1.601601601601601699e+00 -2.554413444369110775e-01 -9.894188801461574478e-02 4.954049234181592820e-01
1.701701701701701763e+00 -3.365447642662242056e-01 -1.488176578270719030e-01 4.844661148776726045e-01
1.801801801801801828e+00 -4.026982056172035418e-01 -2.001414247776161504e-01 4.730561093283690566e-01
1.901901901901902114e+00 -4.477780962451037294e-01 -2.511552630070945091e-01 4.611558012848206989e-01
2.002002002002002179e+00 -4.732373041080039089e-01 -2.997792962896367874e-01 4.487298316466121206e-01
2.102102102102102243e+00 -4.847392130910793684e-01 -3.436116980326565096e-01 4.357121645370063967e-01
2.202202202202202308e+00 -4.876251797857236170e-01 -3.803216191276531100e-01 4.220571229323200613e-01
2.302302302302302373e+00 -4.855381828127129928e-01 -4.090163354332150836e-01 4.077047992732236725e-01
2.402402402402402437e+00 -4.806046971418584390e-01 -4.295783506777846039e-01 3.925659278281656284e-01
2.502502502502502502e+00 -4.740031471753826664e-01 -4.424981398618673123e-01 3.765097557668954931e-01
2.602602602602602566e+00 -4.663605460691112037e-01 -4.488849626216344091e-01 3.593709797169177267e-01
