seed for init 13414
nshots 1000
len param0 39
nT=20; nE=2; nM=2; nL=4; nx=1
adam config: LR=0.001000, shuffle=True
==> Loss (RMSE)       0    0.416671   0.424990
==> Loss (RMSE)       1    0.384205   0.401387
==> Loss (RMSE)       2    0.357887   0.378769
==> Loss (RMSE)       3    0.350323   0.380144
==> Loss (RMSE)       4    0.336077   0.361438
==> Loss (RMSE)       5    0.327074   0.348769
==> Loss (RMSE)       6    0.322340   0.341358
==> Loss (RMSE)       7    0.304782   0.341687
==> Loss (RMSE)       8    0.303844   0.318992
==> Loss (RMSE)       9    0.293547   0.306644
==> Loss (RMSE)      10    0.285757   0.306803
==> Loss (RMSE)      11    0.277987   0.287279
==> Loss (RMSE)      12    0.264176   0.282473
==> Loss (RMSE)      13    0.261011   0.255905
==> Loss (RMSE)      14    0.252709   0.269472
==> Loss (RMSE)      15    0.251295   0.256656
==> Loss (RMSE)      16    0.243727   0.252735
==> Loss (RMSE)      17    0.238672   0.242588
==> Loss (RMSE)      18    0.229288   0.248413
==> Loss (RMSE)      19    0.226845   0.232982
==> Loss (RMSE)      20    0.221684   0.234322
==> Loss (RMSE)      21    0.218444   0.230057
==> Loss (RMSE)      22    0.215965   0.228482
==> Loss (RMSE)      23    0.209754   0.222148
==> Loss (RMSE)      24    0.205688   0.217587
==> Loss (RMSE)      25    0.206124   0.219338
==> Loss (RMSE)      26    0.199070   0.225008
==> Loss (RMSE)      27    0.200752   0.221773
==> Loss (RMSE)      28    0.202860   0.215757
==> Loss (RMSE)      29    0.198499   0.215827
==> Loss (RMSE)      30    0.194104   0.217260
==> Loss (RMSE)      31    0.199640   0.218918
==> Loss (RMSE)      32    0.191490   0.213062
==> Loss (RMSE)      33    0.198805   0.221679
==> Loss (RMSE)      34    0.192783   0.223140
==> Loss (RMSE)      35    0.194223   0.218296
==> Loss (RMSE)      36    0.192761   0.224933
==> Loss (RMSE)      37    0.195693   0.220384
==> Loss (RMSE)      38    0.197159   0.226216
==> Loss (RMSE)      39    0.193727   0.217190
==> Loss (RMSE)      40    0.193414   0.219176
==> Loss (RMSE)      41    0.190556   0.213755
==> Loss (RMSE)      42    0.190498   0.220918
==> Loss (RMSE)      43    0.190259   0.224010
==> Loss (RMSE)      44    0.195471   0.221091
==> Loss (RMSE)      45    0.193362   0.223853
==> Loss (RMSE)      46    0.193353   0.231961
==> Loss (RMSE)      47    0.191874   0.233116
==> Loss (RMSE)      48    0.188399   0.228667
==> Loss (RMSE)      49    0.187769   0.223556
==> Loss (RMSE)      50    0.193207   0.223270
==> Loss (RMSE)      51    0.192958   0.228713
==> Loss (RMSE)      52    0.187833   0.220519
==> Loss (RMSE)      53    0.189739   0.226060
==> Loss (RMSE)      54    0.191235   0.224326
==> Loss (RMSE)      55    0.193512   0.221298
==> Loss (RMSE)      56    0.194955   0.214730
==> Loss (RMSE)      57    0.198991   0.226874
==> Loss (RMSE)      58    0.190502   0.221212
==> Loss (RMSE)      59    0.192401   0.212407
==> Loss (RMSE)      60    0.189678   0.216487
==> Loss (RMSE)      61    0.186679   0.223717
==> Loss (RMSE)      62    0.191157   0.220847
==> Loss (RMSE)      63    0.190907   0.211655
==> Loss (RMSE)      64    0.193043   0.220147
==> Loss (RMSE)      65    0.191285   0.215627
==> Loss (RMSE)      66    0.193560   0.225338
==> Loss (RMSE)      67    0.190846   0.219303
==> Loss (RMSE)      68    0.192131   0.224846
==> Loss (RMSE)      69    0.192913   0.226645
==> Loss (RMSE)      70    0.188459   0.225242
==> Loss (RMSE)      71    0.190599   0.220846
==> Loss (RMSE)      72    0.192726   0.231166
==> Loss (RMSE)      73    0.191542   0.224494
==> Loss (RMSE)      74    0.191557   0.227114
==> Loss (RMSE)      75    0.191898   0.225715
==> Loss (RMSE)      76    0.187967   0.216315
==> Loss (RMSE)      77    0.186559   0.216389
